countyfips,year,month,pdsi,spei,drought_vals,Water Level Depth,date
8009,2016,12,-1.44,0.01,2.75,,2016-12-01
8011,2000,1,-0.72,-0.31,0.25,,2000-01-01
8011,2000,2,-1.22,-1.53,0.2,,2000-02-01
8011,2000,3,-0.06,1.29,0.25,,2000-03-01
8011,2000,4,-0.33,-0.11,0.0,,2000-04-01
8011,2000,5,-1.36,-1.24,0.0,,2000-05-01
8011,2000,6,-1.7,-0.46,1.0,,2000-06-01
8011,2000,7,-1.73,-0.29,1.0,,2000-07-01
8011,2000,8,-2.18,-1.55,1.0,,2000-08-01
8011,2000,9,-2.61,-0.95,1.0,7.95,2000-09-01
8011,2000,10,0.94,0.65,1.2,,2000-10-01
8011,2000,11,0.75,0.04,0.0,,2000-11-01
8011,2000,12,0.46,-0.24,0.0,,2000-12-01
8011,2001,1,0.85,1.84,0.0,,2001-01-01
8011,2001,2,0.81,0.24,0.0,,2001-02-01
8011,2001,3,0.79,0.08,0.0,,2001-03-01
8011,2001,4,0.08,-1.08,0.0,,2001-04-01
8011,2001,5,0.94,1.57,0.0,,2001-05-01
8011,2001,6,0.67,0.03,0.0,,2001-06-01
8011,2001,7,0.8,0.32,0.0,,2001-07-01
8011,2001,8,-0.45,-1.42,0.0,,2001-08-01
8011,2001,9,-0.88,-0.33,0.75,,2001-09-01
8011,2001,10,-1.42,-0.94,1.0,,2001-10-01
8011,2001,11,-1.49,-0.4,1.75,,2001-11-01
8011,2001,12,-1.59,0.04,1.25,,2001-12-01
8011,2002,1,-1.43,0.6,2.0,,2002-01-01
8011,2002,2,-1.57,-0.54,2.0,,2002-02-01
8011,2002,3,-1.99,-0.5,2.25,23.19,2002-03-01
8011,2002,4,-3.0,-1.58,3.4,,2002-04-01
8011,2002,5,-4.3,-1.49,4.0,,2002-05-01
8011,2002,6,-5.06,-1.3,4.0,,2002-06-01
8011,2002,7,-5.91,-1.99,4.0,,2002-07-01
8011,2002,8,-6.21,-0.02,5.0,,2002-08-01
8011,2002,9,-5.23,0.83,4.75,,2002-09-01
8011,2002,10,-4.33,0.86,5.0,,2002-10-01
8011,2002,11,-4.26,-0.68,5.0,,2002-11-01
8011,2002,12,-3.9,0.43,5.0,,2002-12-01
8011,2003,1,-3.96,-1.16,4.75,,2003-01-01
8011,2003,2,-3.31,0.54,4.75,,2003-02-01
8011,2003,3,-2.62,0.21,5.0,,2003-03-01
8011,2003,4,-2.77,-0.6,4.2,,2003-04-01
8011,2003,5,-3.25,-0.48,4.0,,2003-05-01
8011,2003,6,-2.18,1.39,3.0,,2003-06-01
8011,2003,7,-3.16,-1.83,2.2,,2003-07-01
8011,2003,8,-3.52,-1.37,2.75,,2003-08-01
8011,2003,9,-3.33,0.01,3.0,,2003-09-01
8011,2003,10,-3.77,-2.01,3.0,,2003-10-01
8011,2003,11,-3.67,-0.35,3.0,,2003-11-01
8011,2003,12,-3.58,-0.96,3.2,,2003-12-01
8011,2004,1,-3.33,-0.19,4.0,,2004-01-01
8011,2004,2,-2.81,0.3,4.0,,2004-02-01
8011,2004,3,-3.57,-1.51,4.0,,2004-03-01
8011,2004,4,1.45,1.7,3.75,,2004-04-01
8011,2004,5,-1.46,-2.17,3.0,,2004-05-01
8011,2004,6,0.68,1.24,3.0,,2004-06-01
8011,2004,7,1.32,0.93,2.75,,2004-07-01
8011,2004,8,2.12,1.87,1.2,,2004-08-01
8011,2004,9,1.98,0.16,0.75,,2004-09-01
8011,2004,10,1.6,-0.1,0.0,,2004-10-01
8011,2004,11,2.19,1.36,0.0,,2004-11-01
8011,2004,12,1.88,-1.1,0.0,,2004-12-01
8011,2005,1,2.37,0.76,0.0,,2005-01-01
8011,2005,2,2.01,-0.16,0.25,,2005-02-01
8011,2005,3,2.13,0.43,1.0,,2005-03-01
8011,2005,4,2.2,0.19,0.0,,2005-04-01
8011,2005,5,-0.23,-0.16,1.0,,2005-05-01
8011,2005,6,-0.09,0.02,0.25,,2005-06-01
8011,2005,7,-0.86,-1.18,0.25,,2005-07-01
8011,2005,8,-0.55,-0.06,1.0,,2005-08-01
8011,2005,9,-1.03,-1.78,1.0,,2005-09-01
8011,2005,10,0.79,1.15,1.0,,2005-10-01
8011,2005,11,-0.59,-1.33,1.0,,2005-11-01
8011,2005,12,-0.76,-0.33,1.0,,2005-12-01
8011,2006,1,-0.78,0.34,1.8,,2006-01-01
8011,2006,2,-1.15,-0.76,2.0,,2006-02-01
8011,2006,3,-1.41,-0.05,2.75,,2006-03-01
8011,2006,4,-2.38,-2.2,3.0,,2006-04-01
8011,2006,5,-3.47,-0.77,3.4,,2006-05-01
8011,2006,6,-4.4,-1.15,4.0,,2006-06-01
8011,2006,7,0.69,0.89,3.0,,2006-07-01
8011,2006,8,1.7,1.29,3.0,,2006-08-01
8011,2006,9,2.16,2.01,2.0,,2006-09-01
8011,2006,10,3.13,1.74,0.8,,2006-10-01
8011,2006,11,2.52,-1.24,0.0,,2006-11-01
8011,2006,12,3.63,2.58,0.0,,2006-12-01
8011,2007,1,3.51,0.72,0.0,,2007-01-01
8011,2007,2,3.11,0.05,0.0,,2007-02-01
8011,2007,3,2.16,-1.46,0.0,,2007-03-01
8011,2007,4,2.55,0.78,0.0,4.68,2007-04-01
8011,2007,5,2.52,0.04,0.0,,2007-05-01
8011,2007,6,2.64,1.08,0.0,,2007-06-01
8011,2007,7,-0.24,-1.05,0.0,,2007-07-01
8011,2007,8,-0.04,-0.59,0.0,,2007-08-01
8011,2007,9,-0.37,-0.37,0.0,,2007-09-01
8011,2007,10,-0.74,-0.34,0.6,,2007-10-01
8011,2007,11,-1.32,-1.21,1.0,,2007-11-01
8011,2007,12,0.62,0.49,1.0,,2007-12-01
8011,2008,1,0.59,0.02,1.6,,2008-01-01
8011,2008,2,0.59,0.0,2.0,,2008-02-01
8011,2008,3,-0.26,-0.65,2.0,,2008-03-01
8011,2008,4,-0.57,-0.18,2.0,,2008-04-01
8011,2008,5,-1.42,-0.91,2.0,,2008-05-01
8011,2008,6,-2.08,-0.69,2.75,,2008-06-01
8011,2008,7,-2.64,-0.48,3.4,,2008-07-01
8011,2008,8,1.66,1.5,3.5,,2008-08-01
8011,2008,9,0.97,-0.39,3.0,,2008-09-01
8011,2008,10,1.55,1.54,2.25,,2008-10-01
8011,2008,11,-0.47,-1.14,2.0,,2008-11-01
8011,2008,12,-0.27,-0.28,2.0,,2008-12-01
8011,2009,1,-0.55,-1.97,2.0,,2009-01-01
8011,2009,2,-0.91,-0.24,2.0,,2009-02-01
